timestamp;1_EnBalanceElectr;1_EnProdElectr;1_EnConsElectr;1_EnBalanceAmbHeat;1_EnProdAmbHeat;1_EnConsAmbHeat;1_EnBalanceWatHeat;1_EnProdWatHeat;1_EnConsWatHeat;1_EnBalanceAmbCool;1_EnProdAmbCool;1_EnConsAmbCool
2019-07-07 08:00:00;       3.323;       4.952;       1.630;       0.000;       0.000;       0.000;      -0.262;       0.000;       0.262;       0.000;       3.005;       3.005
2019-07-07 09:00:00;       4.408;       6.190;       1.781;       0.000;       0.000;       0.000;      -0.367;       0.000;       0.367;       0.000;       3.342;       3.342
2019-07-07 10:00:00;       5.097;       7.017;       1.920;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.696;       3.696
2019-07-07 11:00:00;       4.982;       7.242;       2.260;       0.000;       0.000;       0.000;      -1.466;       0.000;       1.466;       0.000;       3.999;       3.999
2019-07-07 12:00:00;       4.929;       7.125;       2.196;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       4.248;       4.248
2019-07-07 13:00:00;       4.698;       6.460;       1.762;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       4.409;       4.409
2019-07-07 14:00:00;       3.123;       5.305;       2.182;       0.000;       0.000;       0.000;      -1.571;       0.000;       1.571;       0.000;       4.480;       4.480
2019-07-07 15:00:00;       0.000;       3.837;       4.496;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       4.443;       4.443
2019-07-07 16:00:00;      -0.252;       2.287;       4.070;       0.000;       0.000;       0.000;      -0.052;       0.000;       0.052;       0.000;       4.333;       4.333
2019-07-07 17:00:00;      -3.069;       0.922;       3.991;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.884;       3.884
2019-07-07 18:00:00;      -2.899;       0.260;       3.159;       0.000;       0.000;       0.000;      -0.367;       0.000;       0.367;       0.000;       2.893;       2.893
2019-07-07 19:00:00;      -1.811;       0.000;       1.811;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.269;       2.269
2019-07-07 20:00:00;      -1.746;       0.000;       1.746;       0.000;       0.000;       0.000;      -2.095;       0.000;       2.095;       0.000;       1.888;       1.888
2019-07-07 21:00:00;      -1.406;       0.000;       1.406;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.556;       1.556
2019-07-07 22:00:00;      -1.172;       0.000;       1.172;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.295;       1.295
2019-07-07 23:00:00;      -1.196;       0.000;       1.196;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.059;       1.059
2019-07-08 00:00:00;      -0.885;       0.000;       0.885;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.840;       0.840
2019-07-08 01:00:00;      -0.895;       0.000;       0.895;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.654;       0.654
2019-07-08 02:00:00;      -0.806;       0.000;       0.806;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.566;       0.566
2019-07-08 03:00:00;      -0.963;      -0.016;       0.947;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.427;       0.427
2019-07-08 04:00:00;      -0.448;       0.362;       0.810;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.627;       0.627
2019-07-08 05:00:00;       0.000;       1.023;       0.723;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       1.370;       1.370
2019-07-08 06:00:00;       0.000;       2.552;       0.894;       0.000;       0.000;       0.000;      -0.105;       0.000;       0.105;       0.000;       1.946;       1.946
2019-07-08 07:00:00;       2.593;       4.109;       1.172;       0.000;       0.000;       0.000;      -2.566;       0.000;       2.566;       0.000;       2.421;       2.421
2019-07-08 08:00:00;       3.460;       5.414;       1.954;       0.000;       0.000;       0.000;      -1.414;       0.000;       1.414;       0.000;       2.844;       2.844
2019-07-08 09:00:00;       4.284;       6.541;       2.257;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.230;       3.230
2019-07-08 10:00:00;       5.206;       7.941;       2.735;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.639;       3.639
2019-07-08 11:00:00;       5.389;       8.218;       2.830;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.956;       3.956
2019-07-08 12:00:00;       5.345;       7.959;       2.614;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       4.179;       4.179
2019-07-08 13:00:00;       4.012;       6.856;       2.843;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       4.271;       4.271
2019-07-08 14:00:00;       2.280;       5.486;       3.206;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       4.281;       4.281
2019-07-08 15:00:00;       0.536;       4.000;       3.464;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       4.242;       4.242
2019-07-08 16:00:00;       0.000;       2.351;       2.451;       0.000;       0.000;       0.000;      -1.571;       0.000;       1.571;       0.000;       4.123;       4.123
2019-07-08 17:00:00;       0.000;       0.886;       2.897;       0.000;       0.000;       0.000;      -1.466;       0.000;       1.466;       0.000;       3.758;       3.758
2019-07-08 18:00:00;      -2.450;       0.214;       2.724;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.873;       2.873
2019-07-08 19:00:00;      -2.023;       0.000;       2.023;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.319;       2.319
2019-07-08 20:00:00;      -1.727;       0.000;       1.727;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.004;       2.004
2019-07-08 21:00:00;      -1.530;       0.000;       1.530;       0.000;       0.000;       0.000;      -2.095;       0.000;       2.095;       0.000;       1.712;       1.712
2019-07-08 22:00:00;      -1.224;       0.000;       1.224;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       1.517;       1.517
2019-07-08 23:00:00;      -1.269;       0.000;       1.269;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.402;       1.402
2019-07-09 00:00:00;      -1.048;       0.000;       1.048;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.102;       1.102
2019-07-09 01:00:00;      -0.896;       0.000;       0.896;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.843;       0.843
2019-07-09 02:00:00;      -1.222;       0.000;       1.222;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.669;       0.669
2019-07-09 03:00:00;      -1.487;      -0.025;       1.462;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.432;       0.432
2019-07-09 04:00:00;      -0.572;       0.362;       0.934;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.480;       0.480
2019-07-09 05:00:00;       0.000;       1.097;       0.740;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.756;       0.756
2019-07-09 06:00:00;       0.000;       2.351;       0.712;       0.000;       0.000;       0.000;      -0.209;       0.000;       0.209;       0.000;       1.272;       1.272
2019-07-09 07:00:00;       2.371;       3.473;       0.800;       0.000;       0.000;       0.000;      -3.247;       0.000;       3.247;       0.000;       1.673;       1.673
2019-07-09 08:00:00;       2.800;       3.664;       0.864;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.869;       1.869
2019-07-09 09:00:00;       2.868;       3.764;       0.897;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.023;       2.023
2019-07-09 10:00:00;       2.605;       3.555;       0.950;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.135;       2.135
2019-07-09 11:00:00;       2.451;       3.437;       0.986;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.234;       2.234
2019-07-09 12:00:00;       2.058;       3.045;       0.987;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.281;       2.281
2019-07-09 13:00:00;       2.153;       3.163;       1.011;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       2.362;       2.362
2019-07-09 14:00:00;       1.584;       2.972;       1.388;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.402;       2.402
2019-07-09 15:00:00;       0.851;       2.306;       1.454;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.315;       2.315
2019-07-09 16:00:00;       0.000;       1.528;       1.729;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       2.124;       2.124
2019-07-09 17:00:00;       0.000;       0.748;       1.494;       0.000;       0.000;       0.000;      -0.838;       0.000;       0.838;       0.000;       1.823;       1.823
2019-07-09 18:00:00;      -0.113;       0.159;       1.531;       0.000;       0.000;       0.000;      -3.142;       0.000;       3.142;       0.000;       1.341;       1.341
2019-07-09 19:00:00;      -2.492;       0.000;       2.492;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.934;       0.934
2019-07-09 20:00:00;      -1.642;       0.000;       1.642;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.790;       0.790
2019-07-09 21:00:00;      -0.971;       0.000;       0.971;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.675;       0.675
2019-07-09 22:00:00;      -0.905;       0.000;       0.905;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.594;       0.594
2019-07-09 23:00:00;      -0.873;       0.000;       0.873;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.518;       0.518
2019-07-10 00:00:00;      -0.802;       0.000;       0.802;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.456;       0.456
2019-07-10 01:00:00;      -0.817;       0.000;       0.817;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.384;       0.384
2019-07-10 02:00:00;      -0.881;       0.000;       0.881;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.295;       0.295
2019-07-10 03:00:00;      -0.833;      -0.025;       0.808;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.177;       0.177
2019-07-10 04:00:00;      -0.385;       0.279;       0.664;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.250;       0.250
2019-07-10 05:00:00;       0.000;       0.959;       0.694;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.480;       0.480
2019-07-10 06:00:00;       0.000;       2.068;       0.674;       0.000;       0.000;       0.000;      -1.414;       0.000;       1.414;       0.000;       0.806;       0.806
2019-07-10 07:00:00;       2.316;       3.728;       0.767;       0.000;       0.000;       0.000;      -2.200;       0.000;       2.200;       0.000;       1.316;       1.316
2019-07-10 08:00:00;       4.397;       5.883;       1.487;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.852;       1.852
2019-07-10 09:00:00;       5.537;       7.098;       1.561;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.230;       2.230
2019-07-10 10:00:00;       6.435;       7.744;       1.309;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.496;       2.496
2019-07-10 11:00:00;       6.991;       8.129;       1.138;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.723;       2.723
2019-07-10 12:00:00;       6.432;       8.031;       1.598;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.920;       2.920
2019-07-10 13:00:00;       5.003;       7.215;       2.212;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       3.045;       3.045
2019-07-10 14:00:00;       3.660;       5.865;       2.205;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.086;       3.086
2019-07-10 15:00:00;       1.860;       4.191;       2.331;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.032;       3.032
2019-07-10 16:00:00;       0.359;       2.406;       2.047;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       2.841;       2.841
2019-07-10 17:00:00;       0.000;       0.867;       2.155;       0.000;       0.000;       0.000;      -1.466;       0.000;       1.466;       0.000;       2.480;       2.480
2019-07-10 18:00:00;      -0.525;       0.251;       1.682;       0.000;       0.000;       0.000;      -3.561;       0.000;       3.561;       0.000;       1.601;       1.601
2019-07-10 19:00:00;      -1.769;       0.000;       1.769;       0.000;       0.000;       0.000;      -0.052;       0.000;       0.052;       0.000;       0.887;       0.887
2019-07-10 20:00:00;      -1.726;       0.000;       1.726;       0.000;       0.000;       0.000;      -0.052;       0.000;       0.052;       0.000;       0.638;       0.638
2019-07-10 21:00:00;      -1.239;       0.000;       1.239;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.419;       0.419
2019-07-10 22:00:00;      -1.101;       0.000;       1.101;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.197;       0.197
2019-07-10 23:00:00;      -1.201;       0.000;       1.201;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.002;       0.002
2019-07-11 00:00:00;      -0.487;       0.000;       0.487;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-11 01:00:00;      -0.925;       0.000;       0.925;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-11 02:00:00;      -1.838;       0.000;       1.838;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-11 03:00:00;      -0.643;      -0.025;       0.618;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-11 04:00:00;      -0.222;       0.371;       0.593;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.000;       0.000
2019-07-11 05:00:00;       0.000;       1.033;       0.827;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.407;       0.407
2019-07-11 06:00:00;       0.000;       1.940;       0.665;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.961;       0.961
2019-07-11 07:00:00;       0.993;       2.534;       0.734;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       1.412;       1.412
2019-07-11 08:00:00;       3.395;       4.309;       0.914;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.940;       1.940
2019-07-11 09:00:00;       3.792;       5.161;       1.368;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.312;       2.312
2019-07-11 10:00:00;       2.776;       4.191;       1.415;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.383;       2.383
2019-07-11 11:00:00;       1.426;       2.872;       1.446;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.285;       2.285
2019-07-11 12:00:00;       0.917;       2.616;       1.700;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.250;       2.250
2019-07-11 13:00:00;       2.203;       4.273;       2.070;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       2.483;       2.483
2019-07-11 14:00:00;       1.737;       4.028;       2.290;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.544;       2.544
2019-07-11 15:00:00;       1.006;       3.273;       2.267;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.497;       2.497
2019-07-11 16:00:00;       0.000;       1.967;       2.042;       0.000;       0.000;       0.000;      -4.295;       0.000;       4.295;       0.000;       2.343;       2.343
2019-07-11 17:00:00;       0.000;       0.876;       2.042;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.108;       2.108
2019-07-11 18:00:00;      -1.027;       0.214;       2.190;       0.000;       0.000;       0.000;      -1.466;       0.000;       1.466;       0.000;       1.694;       1.694
2019-07-11 19:00:00;      -2.003;       0.000;       2.003;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.403;       1.403
2019-07-11 20:00:00;      -1.742;       0.000;       1.742;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.253;       1.253
2019-07-11 21:00:00;      -1.597;       0.000;       1.597;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.983;       0.983
2019-07-11 22:00:00;      -1.171;       0.000;       1.171;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.702;       0.702
2019-07-11 23:00:00;      -1.135;       0.000;       1.135;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.500;       0.500
2019-07-12 00:00:00;      -1.109;       0.000;       1.109;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.327;       0.327
2019-07-12 01:00:00;      -1.320;       0.000;       1.320;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.149;       0.149
2019-07-12 02:00:00;      -1.896;       0.000;       1.896;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-12 03:00:00;      -0.772;      -0.025;       0.747;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-12 04:00:00;      -0.114;       0.343;       0.458;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-07-12 05:00:00;       0.000;       0.987;       0.766;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.512;       0.512
2019-07-12 06:00:00;       0.000;       2.607;       0.644;       0.000;       0.000;       0.000;      -1.938;       0.000;       1.938;       0.000;       1.130;       1.130
2019-07-12 07:00:00;       3.207;       4.418;       1.083;       0.000;       0.000;       0.000;      -2.933;       0.000;       2.933;       0.000;       1.724;       1.724
2019-07-12 08:00:00;       4.935;       6.055;       1.120;       0.000;       0.000;       0.000;      -1.257;       0.000;       1.257;       0.000;       2.256;       2.256
2019-07-12 09:00:00;       5.943;       7.359;       1.415;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.687;       2.687
2019-07-12 10:00:00;       6.638;       8.174;       1.536;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.054;       3.054
2019-07-12 11:00:00;       6.698;       8.379;       1.681;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.342;       3.342
2019-07-12 12:00:00;       5.905;       7.995;       2.090;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.542;       3.542
2019-07-12 13:00:00;       4.594;       7.089;       2.495;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       3.651;       3.651
2019-07-12 14:00:00;       3.047;       5.703;       2.656;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.672;       3.672
2019-07-12 15:00:00;       1.083;       3.810;       2.726;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.585;       3.585
2019-07-12 16:00:00;       0.000;       2.269;       2.541;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.426;       3.426
2019-07-12 17:00:00;       0.000;       0.867;       2.630;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       3.144;       3.144
2019-07-12 18:00:00;      -1.809;       0.224;       2.182;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.327;       2.327
2019-07-12 19:00:00;      -2.040;       0.000;       2.040;       0.000;       0.000;       0.000;      -1.257;       0.000;       1.257;       0.000;       1.690;       1.690
2019-07-12 20:00:00;      -1.615;       0.000;       1.615;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       1.365;       1.365
2019-07-12 21:00:00;      -1.326;       0.000;       1.326;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.114;       1.114
2019-07-12 22:00:00;      -1.210;       0.000;       1.210;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.934;       0.934
2019-07-12 23:00:00;      -2.121;       0.000;       2.121;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.815;       0.815
2019-07-13 00:00:00;      -2.433;       0.000;       2.433;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.725;       0.725
2019-07-13 01:00:00;      -2.464;       0.000;       2.464;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.656;       0.656
2019-07-13 02:00:00;      -2.378;       0.000;       2.378;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.569;       0.569
2019-07-13 03:00:00;      -1.687;      -0.025;       1.661;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.276;       0.276
2019-07-13 04:00:00;      -0.644;       0.325;       0.969;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.371;       0.371
2019-07-13 05:00:00;       0.000;       0.950;       0.790;       0.000;       0.000;       0.000;      -1.257;       0.000;       1.257;       0.000;       0.837;       0.837
2019-07-13 06:00:00;       0.000;       2.671;       0.713;       0.000;       0.000;       0.000;      -2.304;       0.000;       2.304;       0.000;       1.418;       1.418
2019-07-13 07:00:00;       3.145;       4.227;       0.886;       0.000;       0.000;       0.000;      -1.257;       0.000;       1.257;       0.000;       1.940;       1.940
2019-07-13 08:00:00;       4.352;       5.387;       1.034;       0.000;       0.000;       0.000;      -1.205;       0.000;       1.205;       0.000;       2.388;       2.388
2019-07-13 09:00:00;       5.805;       7.233;       1.428;       0.000;       0.000;       0.000;      -0.471;       0.000;       0.471;       0.000;       2.867;       2.867
2019-07-13 10:00:00;       6.500;       8.335;       1.835;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       3.278;       3.278
2019-07-13 11:00:00;       6.782;       8.576;       1.793;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.564;       3.564
2019-07-13 12:00:00;       6.057;       8.183;       2.126;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.744;       3.744
2019-07-13 13:00:00;       4.767;       7.278;       2.510;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       3.841;       3.841
2019-07-13 14:00:00;       3.203;       5.901;       2.698;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.838;       3.838
2019-07-13 15:00:00;       1.030;       4.200;       3.170;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.732;       3.732
2019-07-13 16:00:00;       0.000;       2.397;       3.826;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.451;       3.451
2019-07-13 17:00:00;      -1.430;       0.821;       3.003;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       2.877;       2.877
2019-07-13 18:00:00;      -2.360;       0.224;       2.583;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.842;       1.842
2019-07-13 19:00:00;      -2.253;       0.000;       2.253;       0.000;       0.000;       0.000;      -1.257;       0.000;       1.257;       0.000;       1.181;       1.181
2019-07-13 20:00:00;      -2.086;       0.000;       2.086;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.753;       0.753
2019-07-13 21:00:00;      -1.744;       0.000;       1.744;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       0.463;       0.463
2019-07-13 22:00:00;      -1.588;       0.000;       1.588;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.216;       0.216
2019-07-13 23:00:00;      -1.065;       0.000;       1.065;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-14 00:00:00;      -1.002;       0.000;       1.002;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-14 01:00:00;      -0.897;       0.000;       0.897;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-14 02:00:00;      -0.882;       0.000;       0.882;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-14 03:00:00;      -0.543;      -0.025;       0.518;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-14 04:00:00;      -0.130;       0.343;       0.473;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       0.000;       0.000
2019-07-14 05:00:00;       0.000;       1.014;       0.631;       0.000;       0.000;       0.000;      -0.209;       0.000;       0.209;       0.000;       0.503;       0.503
2019-07-14 06:00:00;       0.000;       2.552;       0.738;       0.000;       0.000;       0.000;      -3.142;       0.000;       3.142;       0.000;       1.272;       1.272
2019-07-14 07:00:00;       2.475;       4.155;       1.577;       0.000;       0.000;       0.000;      -1.676;       0.000;       1.676;       0.000;       1.871;       1.871
2019-07-14 08:00:00;       4.156;       5.982;       1.826;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       2.413;       2.413
2019-07-14 09:00:00;       5.321;       7.269;       1.948;       0.000;       0.000;       0.000;      -1.362;       0.000;       1.362;       0.000;       2.827;       2.827
2019-07-14 10:00:00;       5.588;       7.816;       2.227;       0.000;       0.000;       0.000;      -0.157;       0.000;       0.157;       0.000;       3.092;       3.092
2019-07-14 11:00:00;       5.474;       7.556;       2.082;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.251;       3.251
2019-07-14 12:00:00;       4.660;       7.314;       2.654;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.373;       3.373
2019-07-14 13:00:00;       3.318;       6.298;       2.980;       0.000;       0.000;       0.000;      -0.314;       0.000;       0.314;       0.000;       3.389;       3.389
2019-07-14 14:00:00;       2.105;       5.152;       3.046;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       3.349;       3.349
2019-07-14 15:00:00;       0.705;       3.446;       2.740;       0.000;       0.000;       0.000;      -0.628;       0.000;       0.628;       0.000;       3.206;       3.206
2019-07-14 16:00:00;       0.000;       2.041;       3.695;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.987;       2.987
2019-07-14 17:00:00;      -1.179;       0.785;       2.490;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       2.503;       2.503
2019-07-14 18:00:00;      -2.590;       0.104;       2.694;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       1.736;       1.736
2019-07-14 19:00:00;      -2.318;       0.000;       2.318;       0.000;       0.000;       0.000;      -0.209;       0.000;       0.209;       0.000;       1.309;       1.309
2019-07-14 20:00:00;      -1.788;       0.000;       1.788;       0.000;       0.000;       0.000;      -3.980;       0.000;       3.980;       0.000;       0.997;       0.997
2019-07-14 21:00:00;      -1.524;       0.000;       1.524;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.691;       0.691
2019-07-14 22:00:00;      -1.561;       0.000;       1.561;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.411;       0.411
2019-07-14 23:00:00;      -1.153;       0.000;       1.153;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.190;       0.190
2019-07-15 00:00:00;      -1.225;       0.000;       1.225;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.003;       0.003
2019-07-15 01:00:00;      -0.669;       0.000;       0.669;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
2019-07-15 02:00:00;      -0.633;       0.000;       0.633;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000;       0.000
